"# PDIoT walking data"
"# Start time: 20190924T084837"
"# Group: A"
"# Subject: Collecting"
"# Activity type: Walking (level ground)"
"# Sensor position: Torso"
"# Side of body: Left"
"# Sensor mounting: Pocket"
"# Number of steps: 30"
"# Notes: 2"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1569311340300","230","-1.0703125","0.23535156","0.20898438","13.84375","-1.0","-2.09375"
"1569311340392","231","-1.5722656","0.26660156","0.029296875","50.53125","-43.40625","9.8125"
"1569311340480","232","-1.1171875","-0.27929688","-0.3408203","40.8125","25.4375","-9.90625"
"1569311340599","233","-0.7080078","-0.001953125","-0.07910156","42.15625","11.34375","-7.875"
"1569311340690","234","-0.73339844","0.16210938","0.07421875","87.4375","10.59375","1.375"
"1569311340780","235","-0.9941406","0.033203125","0.16796875","32.09375","17.0","-0.3125"
"1569311340900","236","-0.94921875","0.2626953","0.07128906","14.375","2.3125","8.90625"
"1569311340990","237","-1.3095703","0.26367188","0.16210938","27.375","-30.46875","21.21875"
"1569311341081","238","-1.1210938","0.18066406","-0.2919922","-46.34375","-10.6875","17.5"
"1569311341200","239","-1.0283203","-0.0625","0.017578125","-42.875","21.09375","0.40625"
"1569311341290","240","-0.7685547","0.041015625","-0.08300781","-41.09375","-5.75","-7.78125"
"1569311341380","241","-0.8515625","0.12011719","-0.024414062","-10.15625","4.625","0.46875"
"1569311341531","242","-0.9501953","0.17285156","0.18652344","-8.3125","7.625","-8.0625"
